what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.tools.vpe.xulrunner,3.2.1.v20110729-2146-H157-Final,"org.jboss.tools.vpe.xulrunner",1361182402807
stopped,bundle,org.jboss.tools.common,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common",1361182402807
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1361182402807
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1361182402839
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1361182402839
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.501.v201004201506,"org.eclipse.wst.wsi.ui",1361182402870
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.305.v201103170010,"org.eclipse.wst.wsdl.ui",1361182402885
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1361182402885
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1361182402948
stopped,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1361182403026
stopped,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1361182403057
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1361182403072
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1361182403072
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.2.v201101212242,"org.eclipse.wst.xml.xpath.ui",1361182403088
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1361182403119
stopped,bundle,org.eclipse.m2e.editor,1.0.0.201106061504,"org.eclipse.m2e.editor",1361182403150
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.0.201106061504,"org.eclipse.m2e.editor.xml",1361182403182
stopped,bundle,org.teiid.designer.modelgenerator.wsdl.ui,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.modelgenerator.wsdl.ui",1361182403213
stopped,bundle,org.teiid.designer.modelgenerator.wsdl,7.4.1.v20110801-0937-H589-Final,"org.teiid.designer.modelgenerator.wsdl",1361182403228
